City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
289,kiiminki,65.1314,25.7974,289.69,100,100,2.22,FI,1719836983
290,darwin,-12.4611,130.8418,299.14,73,0,3.6,AU,1719836985
291,berkane,34.9084,-2.3461,304.97,33,0,5.06,MA,1719836987
292,barcelos,41.5388,-8.6151,300.33,51,1,3.32,PT,1719836989
293,murun-kuren,49.6342,100.1625,294.01,60,89,1.43,MN,1719836994
294,avarua,-21.2078,-159.775,295.18,100,100,4.12,CK,1719836996
295,amasra,41.7463,32.3863,302.18,63,0,3.62,TR,1719836998
296,kundiawa,-6.0167,144.9667,289.61,97,89,1.24,PG,1719836999
297,broome,42.2506,-75.833,288.34,93,100,3.09,US,1719837003
298,carnarvon,-24.8667,113.6333,293.39,59,0,5.2,AU,1719836856
299,santo domingo zanatepec,16.4831,-94.3475,297.62,95,100,0.96,MX,1719837013
300,portland,45.5234,-122.6762,289.81,90,37,0.45,US,1719837015
301,viru,-8.4167,-78.75,293.42,69,30,1.82,PE,1719837016
302,sayan,-11.1361,-77.1933,294.71,57,6,0.99,PE,1719837018
303,pastavy,55.1168,26.8326,299.37,73,100,5.08,BY,1719837019
304,lodja,-3.4833,23.4333,311.45,18,8,1.83,CD,1719837021
305,vila velha,-20.3297,-40.2925,296.12,73,75,4.12,BR,1719837023
306,safi,32.1667,-8.8333,302.8,30,0,6.68,MA,1719837025
307,rawson,-43.3002,-65.1023,278.24,54,12,9.05,AR,1719837026
308,wewak,-3.5534,143.6268,299.72,86,100,3.32,PG,1719837028
309,bissora,12.2231,-15.4475,302.19,80,100,2.41,GW,1719837030
310,aginskoye,51.1,114.53,297.43,40,5,2.55,RU,1719837031
311,reo,12.3167,-2.4667,307.53,39,100,4.55,BF,1719837033
312,pori,61.4833,21.7833,290.19,88,100,4.63,FI,1719837034
313,sudak,44.85,34.9667,302.24,42,19,1.71,UA,1719837036
314,yeppoon,-23.1333,150.7333,293.85,85,97,1.54,AU,1719837039
315,port lincoln,-34.7333,135.8667,284.13,71,11,3.07,AU,1719837041
316,kerikeri,-35.2268,173.9474,286.43,92,100,2.88,NZ,1719837043
317,bac lieu,9.285,105.7244,301.79,73,76,4.37,VN,1719837023
318,puerto baquerizo moreno,-0.9,-89.6,294.16,87,6,3.02,EC,1719837046
319,shahbazpur,33.2748,72.2646,316.62,20,0,1.09,PK,1719837049
320,mill plain,45.6429,-122.494,289.33,92,76,0.32,US,1719837052
321,xilin hot,43.9667,116.0333,293.2,35,100,5.71,CN,1719837054
322,samux,40.7647,46.4085,302.71,42,40,10.29,AZ,1719837057
323,yanam,16.7333,82.2167,299.2,92,100,0.65,IN,1719837059
324,ancud,-41.8697,-73.8203,279.31,92,100,2.08,CL,1719837080
325,ghazni,33.5536,68.4269,304.77,12,0,6.87,AF,1719837081
326,saldanha,-33.0117,17.9442,290.18,74,20,3.03,ZA,1719837014
327,mujiayingzi,42.1167,118.7833,293.6,36,100,1.84,CN,1719837084
328,cochrane,51.1834,-114.4687,286.43,73,100,3.6,CA,1719837086
329,severo-yeniseyskiy,60.3725,93.0408,293.53,63,84,2.61,RU,1719837087
330,teguise,29.0605,-13.564,297.27,53,40,7.72,ES,1719837089
