City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
363,vilyuysk,63.7553,121.6247,15.11,56,23,4.13,RU,1720092083
364,remire-montjoly,4.9167,-52.2667,25.02,94,75,1.03,GF,1720091793
365,greymouth,-42.4667,171.2,2.87,87,13,2.26,NZ,1720092003
366,alo,7.4178,6.7371,29.0,70,95,2.48,NG,1720092092
367,limon,10.0,-83.0333,23.36,95,100,4.55,CR,1720092093
368,ponta delgada,37.7333,-25.6667,21.4,68,40,4.12,PT,1720092097
369,rio pomba,-21.2747,-43.1792,18.68,69,0,1.24,BR,1720092098
370,dul'durga,50.6761,113.5931,28.29,39,100,2.62,RU,1720092100
371,walvis bay,-22.9575,14.5053,21.53,37,0,3.6,NA,1720092102
372,sassandra,4.95,-6.0833,27.47,67,35,3.63,CI,1720092104
373,tolanaro,-25.0319,46.9987,27.04,54,20,6.17,MG,1720092105
374,faaborg,55.0951,10.2423,15.0,58,67,10.18,DK,1720092107
375,vel'sk,61.0701,42.0983,25.8,39,67,3.56,RU,1720092108
376,hoemul-li,41.4339,129.67,20.18,82,96,1.28,KP,1720092110
377,dili,-8.5586,125.5736,25.07,71,17,2.32,TL,1720092112
378,aksu,41.1231,80.2644,31.54,21,89,3.91,CN,1720092113
379,general acha,-37.377,-64.6043,2.65,59,0,4.44,AR,1720092115
380,kidal,18.4411,1.4078,35.36,32,91,5.65,ML,1720092117
381,muroto-misakicho,33.2833,134.15,26.6,85,4,2.61,JP,1720092118
382,isangel,-19.55,169.2667,22.42,83,2,2.93,VU,1720092119
383,suva,-18.1416,178.4415,23.71,100,40,1.03,FJ,1720092121
384,burley,42.5357,-113.7928,10.11,76,0,0.0,US,1720092123
385,lodja,-3.4833,23.4333,37.92,14,71,1.58,CD,1720092125
386,santa maria del oro,25.9333,-105.3667,24.43,42,37,2.08,MX,1720092128
387,yoichi,43.2039,140.7703,19.29,93,89,3.66,JP,1720091915
388,port augusta,-32.5,137.7667,12.18,63,78,5.57,AU,1720092131
389,chernomorskoye,45.5039,32.6997,26.06,68,82,5.22,UA,1720092132
390,salekhard,66.53,66.6019,28.95,44,71,6.09,RU,1720092134
391,fuglafjordur,62.244,-6.814,11.26,82,100,3.91,FO,1720092135
392,tsagan aman,47.5639,46.7218,37.29,15,58,6.53,RU,1720092138
393,barcelona,41.3888,2.159,28.5,63,20,4.12,ES,1720091943
394,gandajika,-6.75,23.95,33.79,17,48,2.52,CD,1720092141
395,la ronge,55.1001,-105.2842,12.14,87,40,1.03,CA,1720091947
396,mejit,10.2753,170.8646,27.65,81,100,6.13,MH,1720092144
397,timaru,-44.4,171.25,3.35,77,64,2.26,NZ,1720092064
398,farshut,26.0549,32.1633,40.85,6,4,1.36,EG,1720092146
399,guarapari,-20.6667,-40.4975,22.6,57,0,1.39,BR,1720092148
400,hilo,19.7297,-155.09,22.01,96,100,2.57,US,1720091966
401,porto velho,-8.7619,-63.9039,23.03,88,0,0.0,BR,1720092151
402,zango,13.0515,8.4877,32.47,42,97,4.39,NG,1720092152
403,amagunze,6.3267,7.6539,30.39,66,75,1.54,NG,1720092154
404,zhigalovo,54.8097,105.1578,29.86,47,26,1.01,RU,1720092155
405,noumea,-22.2763,166.4572,23.33,99,92,4.28,NC,1720092005
406,mar del plata,-38.0023,-57.5575,5.05,65,0,2.24,AR,1720092158
407,robel,53.3755,12.6037,15.55,93,96,6.16,DE,1720092160
408,naifaru,5.4444,73.3657,29.5,68,100,2.08,MV,1720092162
409,taltal,-25.4,-70.4833,11.76,80,22,0.75,CL,1720092163
410,penzance,50.1186,-5.5371,17.38,67,20,6.69,GB,1720092121
411,nguru,12.8791,10.4526,34.34,40,89,4.7,NG,1720092166
412,qarauyl,48.9451,79.255,21.78,45,95,4.33,KZ,1720092168
413,al jawf,29.5,38.75,36.93,10,0,3.28,SA,1720092169
414,conception bay south,47.4999,-52.9981,15.53,96,86,2.41,CA,1720092171
415,simanggang,1.2472,111.4528,26.99,83,98,0.51,MY,1720092172
416,kamakhyanagar,20.9333,85.55,29.63,75,99,5.7,IN,1720092174
417,bandar abbas,27.1865,56.2808,39.99,44,1,5.14,IR,1720092175
418,kailua-kona,19.6406,-155.9956,23.49,89,33,0.88,US,1720092150
419,la passe,45.5549,-0.8967,20.13,69,26,5.73,FR,1720092178
420,bandarbeyla,9.4942,50.8122,33.99,44,90,11.35,SO,1720092180
421,oum hadjer,13.2954,19.6966,34.84,37,65,6.44,TD,1720092181
422,la sarre,48.8002,-79.1996,15.77,82,17,5.74,CA,1720092183
423,khandyga,62.6667,135.6,16.33,53,59,3.72,RU,1720092099
424,yamada,39.4667,141.95,21.84,75,72,3.36,JP,1720092186
425,plettenberg bay,-34.0527,23.3716,16.29,54,44,6.69,ZA,1720092187
426,menongue,-14.6585,17.691,28.56,13,2,3.73,AO,1720092189
427,anadia,-9.6844,-36.3042,23.28,79,1,1.59,BR,1720092190
428,port moresby,-9.4431,147.1797,26.68,78,40,5.14,PG,1720092029
429,al manaqil,14.2459,32.9891,37.4,28,15,5.56,SD,1720092193
430,san luis de la loma,17.2706,-100.8939,24.33,87,9,1.54,MX,1720092195
431,duck lake,52.8168,-106.2344,11.59,94,79,2.03,CA,1720092196
432,khartoum,15.5518,32.5324,39.02,25,9,6.52,SD,1720092198
433,flin flon,54.7682,-101.865,12.91,82,40,1.03,CA,1720092199
434,thala,35.5724,8.6703,25.6,27,0,8.57,TN,1720092201
435,belmonte,-15.8631,-38.8828,23.83,69,22,0.7,BR,1720092202
436,fort liberte,19.6678,-71.8397,26.11,83,99,3.32,HT,1720092204
437,namtsy,62.7161,129.6658,15.24,47,18,8.03,RU,1720092205
438,bandar lampung,-5.4254,105.258,25.17,92,86,1.64,ID,1720092116
439,zaragoza,41.6561,-0.8773,28.25,40,0,8.23,ES,1720092208
440,kuanda,56.3161,116.0806,23.95,68,68,1.79,RU,1720092210
441,orlov,58.5395,48.8917,32.53,38,9,3.93,RU,1720092211
442,kurumkan,54.3,110.3,31.0,40,31,2.16,RU,1720092212
443,bambari,5.768,20.6757,30.07,58,100,2.6,CF,1720092216
444,kalmunai,7.4167,81.8167,30.82,67,90,6.29,LK,1720092217
445,beihai,21.4833,109.1,29.57,77,5,3.39,CN,1720092219
446,tambo,-14.8,-73.9167,0.42,57,12,1.05,PE,1720092220
447,mossel bay,-34.1831,22.146,17.96,57,2,6.21,ZA,1720092222
448,yichun,47.7,128.9,23.58,67,97,3.42,CN,1720092223
449,blackwater,-23.5833,148.8833,16.69,73,99,6.04,AU,1720092225
450,umba,66.6871,34.3429,16.49,52,7,2.94,RU,1720092226
451,sinop,41.7711,34.8709,24.24,51,6,4.78,TR,1720092228
452,ouarzazat,30.9189,-6.8934,37.16,4,0,2.57,MA,1720092229
453,gimbi,9.1667,35.8333,21.73,65,75,1.74,ET,1720092231
454,fada,9.5667,8.3,26.74,68,78,2.28,NG,1720092232
455,waddan,29.1614,16.139,33.87,24,0,0.9,LY,1720092234
456,dubno,50.4169,25.7343,15.71,92,100,3.81,UA,1720092235
457,rio verde de mato grosso,-18.9181,-54.8442,19.77,41,0,2.59,BR,1720092237
458,kutna hora,49.9484,15.2682,20.91,47,0,5.66,CZ,1720092238
459,san antonio de pale,-1.4014,5.6325,23.76,82,94,5.5,GQ,1720092240
460,antonina,-25.4286,-48.7119,19.82,84,59,0.35,BR,1720092241
461,paonta sahib,30.45,77.6167,31.87,66,96,1.35,IN,1720092007
462,srisailain,16.0833,78.8667,31.15,51,100,3.82,IN,1720092245
463,goulburn,-34.75,149.7167,7.1,95,100,2.68,AU,1720092246
464,zheleznodorozhnyy,55.7503,38.0042,33.14,28,5,2.86,RU,1720092248
465,troitsko-pechorsk,62.7084,56.1964,26.79,53,46,4.27,RU,1720092249
466,urzhar,47.093,81.6294,24.76,42,90,5.27,KZ,1720092027
467,pandan,14.0453,124.1694,27.18,83,100,3.05,PH,1720092252
468,huilong,31.8111,121.655,29.99,75,5,2.84,CN,1720092249
469,sola,-13.8833,167.55,26.15,75,96,8.08,VU,1720091871
470,skovorodino,53.9833,123.9167,24.54,56,80,2.11,RU,1720092016
471,diego de almagro,-26.3667,-70.05,7.51,70,6,0.59,CL,1720092258
472,chibougamau,49.9168,-74.3659,16.79,94,100,4.12,CA,1720092260
473,acarau,-2.8856,-40.12,26.14,73,77,7.5,BR,1720092261
474,tual,-5.6667,132.75,26.24,85,100,10.2,ID,1720092262
475,thief river falls,48.1191,-96.1812,14.96,88,0,0.0,US,1720092264
476,ust'-kulom,61.6864,53.6902,29.65,42,26,5.05,RU,1720092265
477,vadso,70.0744,29.7487,13.49,76,75,1.54,NO,1720092176
478,carbonear,47.7332,-53.2148,15.91,95,99,1.2,CA,1720092268
479,nadi,-17.8,177.4167,24.0,83,40,0.0,FJ,1720092270
480,colombo,6.9319,79.8478,28.46,75,78,5.13,LK,1720091673
481,khovd,48.0056,91.6419,23.17,23,47,2.55,MN,1720092273
482,hotan,37.0997,79.9269,37.38,11,0,3.33,CN,1720092275
483,bangassou,4.7413,22.8184,31.81,49,92,2.18,CF,1720092276
484,gemena,3.25,19.7667,31.22,51,90,1.57,CD,1720092278
485,mananjary,-21.2167,48.3333,24.15,66,8,4.16,MG,1720092279
486,askale,39.9208,40.695,28.64,26,10,2.59,TR,1720092281
487,gumdag,39.2061,54.5906,38.04,17,0,1.35,TM,1720092283
488,manga,11.6636,-1.0731,23.89,87,99,4.8,BF,1720092284
489,atar,20.5169,-13.0499,39.96,9,4,10.25,MR,1720092286
490,kuhmo,64.1333,29.5167,21.43,47,45,5.04,FI,1720092287
491,pizarro,4.9533,-77.366,24.24,93,100,2.14,CO,1720092289
492,ondjiva,-17.0667,15.7333,28.62,14,5,2.7,AO,1720092290
493,kaliua,-5.0606,31.7936,31.53,27,92,2.18,TZ,1720092011
494,oltinko'l,40.8011,72.1634,39.11,10,57,5.84,UZ,1720092293
495,westport,41.1415,-73.3579,22.11,80,40,4.12,US,1720092294
496,polyarnyy,69.1989,33.4478,9.47,77,100,2.41,RU,1720092296
497,markaz-e woluswali-ye achin,34.1258,70.7078,37.37,38,13,4.24,AF,1720092297
498,sao gabriel da cachoeira,-0.1303,-67.0892,21.67,100,82,0.44,BR,1720092299
499,neelankarai,12.9455,80.2575,35.03,63,75,3.09,IN,1720092300
500,zemio,5.0314,25.1361,34.66,40,13,1.13,CF,1720092302
501,zaltan,32.947,11.8665,27.4,52,0,5.52,LY,1720092303
502,jianshui,23.6363,102.8264,24.48,77,89,2.37,CN,1720092306
503,yei,4.095,30.6779,34.22,30,35,2.13,SS,1720092307
504,zambezi,-13.5432,23.1047,29.47,14,1,3.09,ZM,1720092309
505,papao,-17.75,-149.55,23.82,75,13,10.64,PF,1720092310
506,panshi,42.9422,126.0561,20.73,80,98,1.87,CN,1720092312
507,tadine,-21.55,167.8833,21.96,84,10,6.91,NC,1720092313
508,tarnogskiy gorodok,60.4997,43.5761,26.33,39,29,3.38,RU,1720092315
509,hede,33.7681,120.2517,26.36,85,98,3.11,CN,1720092316
510,altai,46.3722,96.2583,19.43,20,0,5.58,MN,1720092318
511,ulsteinvik,62.3432,5.8487,18.5,68,40,3.08,NO,1720092320
512,nanzhou,29.3596,112.4024,29.17,81,88,5.92,CN,1720092321
513,meadow lakes,61.6247,-149.6011,12.43,80,100,0.0,US,1720092322
514,dera ismail khan,31.8327,70.9024,48.08,17,0,5.2,PK,1720092324
515,pacific grove,36.6177,-121.9166,15.69,88,0,0.0,US,1720092326
516,massaguet,12.4755,15.4365,35.68,34,100,4.27,TD,1720092327
517,maloye ganyushkino,46.6,49.2667,35.68,21,37,5.76,KZ,1720092331
518,sept-iles,50.2001,-66.3821,16.7,96,100,3.09,CA,1720092333
519,alcacer do sal,38.3733,-8.5144,34.95,20,13,1.98,PT,1720092288
520,nantucket,41.2835,-70.0995,22.03,69,93,5.38,US,1720092236
521,nova sintra,14.8667,-24.7167,22.2,82,37,1.53,CV,1720092337
522,yaren,-0.5472,166.916,26.72,77,100,3.28,NR,1720092338
523,qandala,11.472,49.8728,35.72,48,54,3.84,SO,1720092340
524,primero de enero,21.9469,-78.4283,26.73,86,100,4.59,CU,1720092342
525,cascais,38.6979,-9.4215,28.96,70,0,6.26,PT,1720092343
526,kafir qala,34.6667,61.0667,38.5,8,9,12.16,AF,1720092345
527,matiri,-10.75,34.9,24.37,42,47,0.62,TZ,1720092346
528,ta`u,-14.2336,-169.5144,27.25,77,23,10.69,AS,1720092349
529,saran,47.9501,1.876,20.46,52,75,5.66,FR,1720092350
530,usol'ye,59.4268,56.6808,29.05,60,41,2.17,RU,1720092351
531,kohat,33.582,71.4493,36.04,34,62,4.03,PK,1720092353
532,mawu,29.5923,107.3139,27.05,87,97,1.18,CN,1720092354
533,pyt-yakh,60.7499,72.8582,28.33,42,90,1.83,RU,1720092356
534,corner brook,48.9667,-57.9484,16.09,56,100,1.43,CA,1720092360
535,dolores,-36.3132,-57.6792,1.46,68,71,3.7,AR,1720092361
536,lycksele,64.5954,18.6735,18.93,55,40,7.2,SE,1720092363
537,ezine,39.7856,26.3408,27.15,51,93,4.58,TR,1720092364
538,ebon,4.582,168.6964,26.42,78,100,2.78,MH,1720092366
539,laguna,38.421,-121.4238,24.74,54,0,2.06,US,1720092084
540,niafunke,15.9322,-3.9906,32.67,45,24,5.41,ML,1720092370
541,gerash,27.6652,54.1371,43.08,12,0,4.31,IR,1720092371
542,port douglas,-16.4833,145.4667,22.42,86,86,6.65,AU,1720092373
543,tanga,-5.0667,39.1,28.43,59,77,5.65,TZ,1720092374
544,shimoda,34.6667,138.95,26.72,80,9,5.65,JP,1720092317
545,alaghsas,17.0187,8.0168,35.94,36,0,3.6,NE,1720092377
546,as sulaymaniyah,35.5611,45.4375,37.24,12,0,1.54,IQ,1720092378
547,yatou,37.15,122.3833,21.1,90,93,8.41,CN,1720092380
548,cill airne,52.05,-9.5167,15.03,72,75,7.72,IE,1720092382
549,antsiranana,-12.2787,49.2917,29.42,48,20,8.23,MG,1720092200
550,uliastay,47.7417,96.8444,19.52,43,82,5.41,MN,1720092385
551,baihar,22.1,80.55,23.61,96,100,2.34,IN,1720092386
552,beau vallon,-20.4189,57.6953,24.13,57,40,5.14,MU,1720092373
553,dongcun,36.7767,121.1597,21.23,89,91,3.1,CN,1720092390
554,surgut,61.25,73.4167,27.1,41,0,4.0,RU,1720092392
555,wynyard,-41.0,145.7167,4.76,81,0,2.23,AU,1720092393
556,yinchuan,38.4681,106.2731,31.49,19,100,4.74,CN,1720092274
557,ola,59.5833,151.2833,10.38,91,43,1.8,RU,1720092398
558,ulladulla,-35.35,150.4667,12.96,78,92,4.41,AU,1720092400
559,mugia,43.1041,-9.2179,25.65,77,53,9.01,ES,1720092402
560,mel'nikovo,56.5558,84.085,25.14,74,40,1.71,RU,1720092403
561,xining,36.6167,101.7667,13.19,90,100,1.07,CN,1720092404
562,lakhimpur,27.95,80.7667,35.47,51,100,5.27,IN,1720092323
563,guatrache,-37.6678,-63.5302,2.71,49,0,4.55,AR,1720092179
564,dunedin,-45.8742,170.5036,6.56,76,100,3.85,NZ,1720092380
565,bo'ness,56.0167,-3.6167,15.58,76,40,7.2,GB,1720092411
566,masaka,-0.3338,31.7341,29.94,32,6,6.87,UG,1720092413
567,santa helena de goias,-17.8136,-50.5969,18.82,53,0,1.05,BR,1720092414
568,katsuura,35.1333,140.3,24.68,92,4,2.29,JP,1720092334
569,veraval,20.9,70.3667,30.12,78,100,8.65,IN,1720092417
570,stiens,53.2623,5.7577,18.32,63,21,8.81,NL,1720092418
571,tazacorte,28.629,-17.9293,23.54,80,20,4.12,ES,1720092170
572,tvoroyri,61.5556,-6.8111,9.63,88,100,6.46,FO,1720092424
573,birur,13.6167,75.9667,24.01,74,100,4.65,IN,1720092425
574,kathu,7.9178,98.3332,25.9,75,98,6.36,TH,1720092427
575,happy valley-goose bay,53.3168,-60.3315,18.17,72,100,6.17,CA,1720092428
576,sidi ifni,29.3797,-10.173,23.86,74,86,3.1,MA,1720092430
577,pitimbu,-7.4706,-34.8086,24.33,70,59,5.87,BR,1720092431
578,nakhodka,42.8333,132.8947,17.72,93,64,3.58,RU,1720092311
